EVENT_TIME,EVENT_ID,CHANNEL,CHALLENGE_RESULT,USER_ID,IP_ADDRESS,ISP,USER_COUNTRY,PAYEE_ID,PAYEE_COUNTRY,AMOUNT,IS_FRAUD
20160802 23:22,1087,WEB,Y,user253,185.165.162.235,ISP8,POL,payee98,THA,2,G
20160802 23:24,1088,WEB,Y,user604,255.87.73.103,ISP30,CHN,payee26,RUS,90,G
20160802 23:29,1089,MOBILE-APP,Y,user125,30.219.149.186,ISP22,USA,payee69,WSM,20000,G
20160802 23:36,1090,MOBILE-BROWSER,Y,user796,150.217.159.238,ISP30,GBR,payee64,WLF,7,G
20160802 23:41,1091,MOBILE-BROWSER,Y,user137,202.129.189.84,ISP14,CHN,payee2,VUT,4,G
20160802 23:42,1092,MOBILE-BROWSER,Y,user889,21.6.169.179,ISP12,NLD,payee19,CHN,8000,G
20160802 23:43,1093,MOBILE-APP,Y,user469,200.207.204.224,ISP9,USA,payee52,NGA,2,G
20160802 23:47,1094,WEB,Y,user870,145.252.230.19,ISP15,ISL,payee2,NGA,8,G
20160802 23:50,1095,WEB,Y,user227,203.80.17.167,ISP3,MAC,payee95,VAT,50,F
20160802 23:52,1096,WEB,N,user796,99.73.60.238,ISP7,CHN,payee84,VEN,50000,G
20160802 23:55,1097,MOBILE-APP,Y,user789,137.138.170.129,ISP5,DEU,payee17,VCT,700,G
20160802 23:55,1098,WEB,Y,user106,152.116.141.166,ISP19,NCL,payee87,UZB,8,F
20160802 23:56,1099,MOBILE-APP,Y,user90,92.19.146.73,ISP24,MAC,payee49,VAT,10,G
20160802 23:58,1100,MOBILE-BROWSER,N,user410,251.105.160.33,ISP14,NCL,payee9,UZB,6,G
20160803 00:02,1101,MOBILE-APP,N,user308,168.125.126.176,ISP8,USA,payee91,ZAF,100,G
20160803 00:02,1102,MOBILE-APP,N,user361,36.199.87.172,ISP19,GBR,payee2,YEM,100000,G
20160803 00:04,1103,MOBILE-APP,Y,user477,181.248.196.179,ISP20,CHN,payee93,XKX,8000,G
20160803 00:07,1104,MOBILE-BROWSER,Y,user826,75.96.7.69,ISP29,NLD,payee84,WSM,7,G
20160803 00:07,1105,MOBILE-APP,N,user387,5.101.29.183,ISP24,ARG,payee28,WLF,400,G
20160803 00:07,1106,MOBILE-BROWSER,Y,user96,162.160.48.231,ISP7,NLD,payee73,USA,5000,F
20160803 00:11,1107,MOBILE-BROWSER,Y,user756,248.104.14.20,ISP5,ISL,payee8,NGA,10,G
20160803 00:13,1108,MOBILE-BROWSER,N,user344,46.107.13.93,ISP20,ITA,payee64,CHN,3000,G
20160803 00:18,1109,MOBILE-BROWSER,N,user690,121.133.124.165,ISP20,DEU,payee40,RUS,4,G
20160803 00:23,1110,MOBILE-BROWSER,N,user623,161.168.208.23,ISP25,MAC,payee67,NGA,600,G
20160803 00:24,1111,MOBILE-BROWSER,Y,user530,106.203.64.207,ISP13,NCL,payee5,VEN,70000,G
20160803 00:25,1112,WEB,N,user880,170.65.215.149,ISP22,NZL,payee2,VCT,6000,G
20160803 00:36,1113,MOBILE-APP,N,user658,140.53.28.32,ISP10,NIC,payee74,VAT,50,G
20160803 00:38,1114,MOBILE-BROWSER,N,user626,213.67.89.145,ISP14,NER,payee4,RUS,60,G
20160803 00:40,1115,WEB,Y,user883,167.113.124.235,ISP19,NGA,payee45,USA,60000,G
20160803 00:41,1116,MOBILE-BROWSER,N,user345,15.82.253.232,ISP29,CHN,payee23,URY,300,G
20160803 00:43,1117,WEB,Y,user376,255.3.141.95,ISP16,NLD,payee17,UKR,3,G
20160803 00:43,1118,MOBILE-BROWSER,N,user818,35.46.142.189,ISP29,MNP,payee69,UGA,60,G
20160803 00:45,1119,WEB,N,user529,142.196.162.100,ISP9,USA,payee30,TZA,5,G
20160803 00:45,1120,MOBILE-BROWSER,N,user117,126.214.228.110,ISP29,GBR,payee29,YEM,40,F
20160803 01:05,1121,MOBILE-APP,N,user302,90.107.149.242,ISP29,USA,payee85,USA,2,G
20160803 01:12,1122,MOBILE-BROWSER,N,user640,165.58.83.25,ISP7,PAK,payee58,TUV,20,G
20160803 01:14,1123,MOBILE-BROWSER,N,user406,34.167.60.141,ISP9,CHN,payee81,TUR,600,G
20160803 01:16,1124,WEB,Y,user568,50.82.9.189,ISP29,USA,payee26,TUN,3000,G
20160803 01:16,1125,WEB,N,user380,129.163.121.23,ISP9,PAN,payee33,TTO,80000,G
20160803 01:18,1126,WEB,N,user830,158.233.26.64,ISP18,PNG,payee2,TON,6,G
20160803 01:20,1127,WEB,N,user343,107.174.242.37,ISP16,PRY,payee38,TLS,5000,G
20160803 01:21,1128,MOBILE-BROWSER,N,user356,198.60.248.22,ISP5,CHN,payee5,TKM,30,G
20160803 01:26,1129,MOBILE-BROWSER,Y,user633,111.121.75.143,ISP11,PHL,payee61,USA,1000,G
20160803 01:27,1130,MOBILE-APP,N,user396,114.244.24.126,ISP24,CHN,payee95,TJK,6000,G
20160803 01:28,1131,MOBILE-BROWSER,N,user650,104.65.120.228,ISP22,POL,payee9,THA,50000,G
20160803 01:38,1132,MOBILE-APP,Y,user39,45.27.164.218,ISP4,CHN,payee90,XKX,4,F
20160803 01:41,1133,MOBILE-APP,N,user35,212.195.28.29,ISP30,NLD,payee59,WSM,100,F
20160803 01:43,1134,MOBILE-APP,Y,user139,109.116.114.207,ISP24,CHN,payee66,CHN,700,F
20160803 01:48,1135,MOBILE-BROWSER,N,user698,73.227.194.131,ISP25,COL,payee72,TGO,100000,G
20160803 01:49,1136,MOBILE-APP,N,user676,184.52.120.64,ISP24,USA,payee94,ZAF,40,G
20160803 01:49,1137,MOBILE-APP,Y,user227,223.96.80.205,ISP9,ISL,payee34,VUT,5,F
20160803 01:51,1138,WEB,N,user786,21.79.117.97,ISP24,GBR,payee78,USA,100,G
20160803 01:52,1139,MOBILE-BROWSER,N,user660,176.78.190.63,ISP7,CHN,payee86,XKX,10,G
20160803 01:54,1140,MOBILE-APP,N,user25,211.189.42.211,ISP26,CHN,payee60,CHN,6,F
20160803 01:55,1141,MOBILE-BROWSER,Y,user242,145.224.233.51,ISP13,DEU,payee2,RUS,7,F
20160803 02:03,1142,WEB,Y,user42,91.181.30.232,ISP10,MAC,payee10,NGA,70000,F
20160803 02:04,1143,MOBILE-BROWSER,N,user577,13.85.18.13,ISP25,NLD,payee51,RUS,90,G
20160803 02:07,1144,MOBILE-BROWSER,N,user708,152.138.244.248,ISP15,ARG,payee62,WLF,1,G
20160803 02:08,1145,WEB,N,user342,62.222.172.29,ISP29,ISL,payee14,NGA,9,G
20160803 02:08,1146,WEB,Y,user384,255.73.116.16,ISP12,ITA,payee2,CHN,8,G
20160803 02:09,1147,WEB,N,user313,142.62.196.253,ISP1,DEU,payee73,RUS,3,G
20160803 02:11,1148,MOBILE-APP,N,user171,240.101.155.217,ISP11,NCL,payee5,VEN,60000,F
20160803 02:13,1149,MOBILE-BROWSER,N,user388,78.229.151.171,ISP30,CHN,payee1,NGA,30,G
20160803 02:14,1150,MOBILE-BROWSER,N,user551,91.181.68.236,ISP16,NCL,payee79,VEN,900,G
20160803 02:14,1151,MOBILE-BROWSER,Y,user66,212.195.190.123,ISP6,NZL,payee34,VCT,10,F
20160803 02:16,1152,MOBILE-APP,N,user706,183.69.104.232,ISP30,NZL,payee20,VCT,8000,G
20160803 02:23,1153,MOBILE-APP,Y,user324,75.145.198.252,ISP13,NIC,payee15,VAT,50000,G
20160803 02:28,1154,MOBILE-APP,N,user772,47.72.169.60,ISP9,CHN,payee76,UZB,40,G
20160803 02:31,1155,WEB,N,user516,137.140.15.195,ISP30,NGA,payee26,USA,700,G
20160803 02:35,1156,WEB,N,user582,141.13.0.145,ISP26,NIU,payee17,URY,60000,G
20160803 02:37,1157,WEB,N,user511,51.80.123.167,ISP22,PRK,payee60,UKR,2000,G
20160803 02:38,1158,WEB,Y,user363,228.107.129.234,ISP9,CHN,payee7,UGA,30000,G
20160803 02:38,1159,WEB,Y,user263,212.195.183.25,ISP25,NIC,payee39,VAT,500,F
20160803 02:42,1160,MOBILE-APP,N,user888,15.236.105.166,ISP1,NOR,payee17,CHN,4000,G
20160803 02:43,1161,WEB,N,user754,171.214.19.30,ISP8,CHN,payee31,TWN,200,G
20160803 02:46,1162,MOBILE-APP,Y,user761,243.29.161.203,ISP6,USA,payee26,TUV,70000,G
20160803 02:47,1163,MOBILE-APP,N,user527,79.40.121.188,ISP28,PLW,payee2,CHN,7000,G
20160803 02:51,1164,MOBILE-APP,Y,user444,232.159.152.191,ISP25,NLD,payee90,RUS,9,G
20160803 02:51,1165,WEB,Y,user620,161.67.227.39,ISP28,USA,payee5,TTO,7000,G
20160803 02:54,1166,WEB,Y,user674,66.56.234.186,ISP26,PNG,payee92,CHN,900,G
20160803 03:00,1167,WEB,Y,user485,80.123.140.133,ISP24,CHN,payee13,TLS,6,G
20160803 03:04,1168,MOBILE-BROWSER,Y,user567,177.75.255.39,ISP24,PER,payee54,TKM,300,G
20160803 03:11,1169,WEB,Y,user643,46.136.168.85,ISP23,PHL,payee66,TKL,4000,G
20160803 03:12,1170,MOBILE-APP,Y,user797,112.41.160.116,ISP24,PCN,payee37,TJK,5,G
20160803 03:22,1171,MOBILE-BROWSER,Y,user367,126.65.84.156,ISP25,POL,payee56,THA,40000,G
20160803 03:24,1172,MOBILE-APP,Y,user476,27.71.84.52,ISP22,COL,payee5,TGO,10,G
20160803 03:24,1173,MOBILE-APP,Y,user778,197.246.7.246,ISP13,USA,payee82,ZAF,500,G
20160803 03:25,1174,MOBILE-APP,Y,user811,244.97.174.188,ISP2,GBR,payee97,YEM,80,G
20160803 03:25,1175,WEB,Y,user417,89.113.254.35,ISP12,CHN,payee12,XKX,10000,G
20160803 03:27,1176,MOBILE-APP,Y,user752,186.249.97.253,ISP15,NLD,payee55,WSM,10,G
20160803 03:28,1177,MOBILE-APP,Y,user722,125.136.76.39,ISP28,ARG,payee43,WLF,600,G
20160803 03:33,1178,WEB,Y,user804,180.17.72.255,ISP23,ISL,payee50,NGA,10,G
20160803 03:34,1179,MOBILE-BROWSER,Y,user807,215.74.240.41,ISP25,ITA,payee77,CHN,7,G
20160803 03:35,1180,MOBILE-BROWSER,N,user81,42.20.41.86,ISP24,NER,payee30,UZB,50000,F
20160803 03:36,1181,MOBILE-BROWSER,Y,user656,182.206.253.232,ISP4,DEU,payee10,RUS,9000,G
20160803 03:37,1182,MOBILE-BROWSER,Y,user677,252.14.77.242,ISP26,MAC,payee2,NGA,9,G
20160803 03:38,1183,WEB,Y,user731,70.4.76.199,ISP1,NCL,payee17,VEN,500,G
20160803 03:45,1184,MOBILE-APP,Y,user838,60.228.89.170,ISP8,NZL,payee52,NGA,30000,G
20160803 03:45,1185,WEB,Y,user594,98.182.84.85,ISP10,NIC,payee83,VAT,10,G
20160803 03:49,1186,MOBILE-APP,Y,user840,252.182.36.129,ISP6,NER,payee3,UZB,800,G
20160803 03:49,1187,MOBILE-BROWSER,Y,user312,209.41.16.60,ISP20,NGA,payee5,USA,4,G
20160803 03:52,1188,MOBILE-BROWSER,Y,user602,89.132.152.131,ISP14,CHN,payee19,RUS,600,G
20160803 03:52,1189,WEB,Y,user437,26.115.33.151,ISP4,CHN,payee32,RUS,9000,G
20160803 03:58,1190,WEB,Y,user565,235.242.240.132,ISP5,CHN,payee99,UGA,90,G
20160803 04:01,1191,WEB,Y,user449,100.81.99.144,ISP24,CHN,payee26,TZA,80000,G
20160803 04:06,1192,WEB,Y,user504,131.191.123.239,ISP16,CHN,payee42,NGA,200,G
20160803 04:16,1193,WEB,Y,user67,46.107.202.28,ISP21,USA,payee84,NGA,4000,F
20160803 04:19,1194,MOBILE-BROWSER,Y,user393,99.163.22.66,ISP18,CHN,payee11,NGA,90000,G
20160803 04:20,1195,MOBILE-BROWSER,Y,user460,254.201.58.29,ISP25,CHN,payee48,TUR,2,G
20160803 04:22,1196,MOBILE-APP,Y,user881,91.181.68.236,ISP27,CHN,payee16,TUN,700,G
20160803 04:23,1197,MOBILE-APP,Y,user584,86.82.76.50,ISP8,CHN,payee75,TTO,2000,G
20160803 04:26,1198,MOBILE-BROWSER,Y,user815,51.227.33.213,ISP8,CHN,payee65,TON,20,G
20160803 04:26,1199,WEB,Y,user33,216.172.72.214,ISP8,USA,payee2,NGA,600,F
20160803 04:31,1200,MOBILE-APP,Y,user669,175.163.106.52,ISP24,CHN,payee36,TLS,90000,G
20160803 04:33,1201,WEB,Y,user580,167.94.162.78,ISP21,CHN,payee2,TKM,20000,G
20160803 04:34,1202,MOBILE-APP,Y,user721,224.71.53.139,ISP14,PHL,payee35,TKL,8,G
20160803 04:37,1203,WEB,Y,user413,207.111.36.61,ISP5,GBR,payee80,USA,5000,G
20160803 04:40,1204,WEB,Y,user569,181.9.21.43,ISP6,GBR,payee18,THA,50,G
20160803 04:47,1205,MOBILE-BROWSER,Y,user749,57.251.23.4,ISP21,COL,payee59,TGO,40000,G
20160803 04:48,1206,WEB,Y,user693,39.80.82.120,ISP25,USA,payee34,WSM,600,G
20160803 04:52,1207,WEB,Y,user741,61.64.225.39,ISP19,GBR,payee27,WLF,20000,G
20160803 04:52,1208,WEB,Y,user737,193.104.40.148,ISP4,CHN,payee47,USA,70,G
20160803 04:53,1209,MOBILE-APP,Y,user728,215.245.58.160,ISP7,NLD,payee24,CHN,20,G
20160803 04:54,1210,MOBILE-APP,Y,user362,188.221.114.67,ISP18,ARG,payee98,RUS,10,G
20160803 04:55,1211,WEB,Y,user671,146.77.183.53,ISP14,ISL,payee2,NGA,400,G
20160803 04:57,1212,WEB,Y,user691,209.130.212.122,ISP4,CHN,payee17,USA,800,G
20160803 05:00,1213,WEB,Y,user333,44.241.124.240,ISP6,DEU,payee100,VCT,8,G
20160803 05:03,1214,MOBILE-APP,Y,user431,3.192.111.10,ISP8,CHN,payee5,VAT,1,G
20160803 05:08,1215,WEB,Y,user808,172.247.110.78,ISP7,NCL,payee44,UZB,1000,G
20160803 05:09,1216,WEB,Y,user422,141.98.148.110,ISP21,USA,payee26,ZAF,10,G
20160803 05:10,1217,WEB,Y,user848,111.52.184.255,ISP19,GBR,payee45,YEM,30000,G
20160803 05:12,1218,MOBILE-APP,Y,user419,154.81.189.119,ISP26,CHN,payee11,RUS,2,G
20160803 05:14,1219,MOBILE-APP,Y,user868,66.56.234.186,ISP12,NLD,payee31,WSM,2000,G
20160803 05:14,1220,MOBILE-APP,Y,user833,160.86.186.232,ISP2,ARG,payee91,WLF,5,G
20160803 05:17,1221,MOBILE-BROWSER,Y,user732,117.109.255.24,ISP27,ISL,payee89,VUT,20,G
20160803 05:18,1222,MOBILE-BROWSER,Y,user704,253.133.97.218,ISP28,ITA,payee69,CHN,1000,G
20160803 05:18,1223,MOBILE-APP,Y,user481,62.132.241.136,ISP5,DEU,payee50,RUS,3000,G
20160803 05:22,1224,MOBILE-BROWSER,Y,user430,252.182.36.129,ISP29,MAC,payee26,NGA,6,G
20160803 05:23,1225,MOBILE-APP,Y,user718,230.75.98.183,ISP14,NCL,payee21,VEN,70,G
20160803 05:29,1226,WEB,Y,user508,12.7.163.210,ISP18,NZL,payee14,VCT,70,G
20160803 05:31,1227,WEB,Y,user453,67.69.78.156,ISP11,NLD,payee2,VAT,90,G
20160803 05:32,1228,MOBILE-BROWSER,Y,user473,126.150.188.190,ISP21,GBR,payee5,UZB,300,G
20160803 05:33,1229,MOBILE-BROWSER,Y,user579,17.163.203.30,ISP12,NGA,payee28,USA,8,G
20160803 05:35,1230,MOBILE-BROWSER,Y,user300,201.183.42.53,ISP9,PRK,payee82,UKR,6000,F
20160803 05:38,1231,MOBILE-BROWSER,Y,user662,115.119.145.136,ISP14,NIU,payee62,URY,400,G
20160803 05:48,1232,WEB,Y,user866,103.155.65.132,ISP25,PRK,payee82,UKR,7000,G
20160803 05:49,1233,MOBILE-BROWSER,N,user147,234.77.96.156,ISP17,MNP,payee8,UGA,900,F
20160803 05:52,1234,MOBILE-APP,Y,user783,178.101.61.133,ISP16,MNP,payee12,USA,8,G
20160803 05:53,1235,MOBILE-BROWSER,Y,user337,132.242.242.121,ISP23,NOR,payee61,TZA,40,G
20160803 05:56,1236,MOBILE-APP,Y,user898,136.167.152.230,ISP23,CHN,payee29,TWN,8,G
20160803 05:56,1237,MOBILE-BROWSER,Y,user334,246.143.225.119,ISP11,CHN,payee27,TUV,30,G
20160803 05:59,1238,WEB,Y,user548,55.144.158.151,ISP8,CHN,payee2,TUR,60000,G
20160803 06:01,1239,MOBILE-BROWSER,Y,user793,3.220.243.16,ISP11,PSE,payee59,TUN,100,G
20160803 06:02,1240,MOBILE-APP,Y,user869,74.53.122.174,ISP23,PAN,payee30,NGA,30000,G
20160803 06:08,1241,WEB,Y,user696,49.116.197.175,ISP25,PNG,payee17,TON,600,G
20160803 06:12,1242,WEB,Y,user505,46.121.123.244,ISP1,PRY,payee5,TLS,4000,G
20160803 06:13,1243,MOBILE-APP,Y,user593,182.228.211.36,ISP20,USA,payee8,TKM,6000,G
20160803 06:21,1244,MOBILE-BROWSER,Y,user478,78.176.144.52,ISP21,PHL,payee32,CHN,600,G
20160803 06:24,1245,WEB,Y,user844,56.30.103.66,ISP29,PCN,payee6,RUS,600,G
20160803 06:27,1246,MOBILE-BROWSER,Y,user519,120.182.40.215,ISP6,USA,payee70,THA,900,G
20160803 06:27,1247,WEB,Y,user483,119.237.12.48,ISP11,COL,payee2,CHN,30,G
20160803 06:32,1248,WEB,Y,user401,108.42.181.230,ISP19,USA,payee26,ZAF,20,G
20160803 06:35,1249,MOBILE-BROWSER,Y,user383,125.171.250.220,ISP5,GBR,payee25,YEM,200,G
20160803 06:36,1250,WEB,Y,user147,243.154.54.185,ISP22,NOR,payee36,TZA,5000,F
20160803 06:37,1251,MOBILE-APP,Y,user310,82.52.121.17,ISP21,CHN,payee81,RUS,40000,G
20160803 06:40,1252,WEB,Y,user554,162.249.140.249,ISP1,NLD,payee17,CHN,90000,G
20160803 06:48,1253,WEB,Y,user365,32.162.227.184,ISP12,ARG,payee86,WLF,9000,G
20160803 06:51,1254,MOBILE-BROWSER,Y,user835,250.60.67.195,ISP6,ISL,payee34,USA,90,G
20160803 06:55,1255,MOBILE-APP,Y,user859,92.85.29.177,ISP5,ITA,payee76,CHN,80,G
20160803 06:55,1256,MOBILE-APP,Y,user550,178.12.1.235,ISP24,DEU,payee87,RUS,9000,G
20160803 06:57,1257,MOBILE-BROWSER,Y,user768,212.195.197.120,ISP4,CHN,payee20,NGA,6,G
20160803 07:05,1258,MOBILE-BROWSER,Y,user829,120.221.38.97,ISP21,NCL,payee10,CHN,10000,G
20160803 07:06,1259,MOBILE-APP,Y,user701,11.17.177.184,ISP26,NZL,payee38,CHN,800,G
20160803 07:08,1260,MOBILE-BROWSER,Y,user380,223.0.233.15,ISP30,NIC,payee40,NGA,1,G
20160803 07:15,1261,WEB,N,user565,3.93.231.118,ISP19,NER,payee17,NGA,4,G
20160803 07:17,1262,MOBILE-APP,Y,user361,188.142.190.251,ISP12,NGA,payee23,USA,9,G
20160803 07:18,1263,MOBILE-BROWSER,N,user718,180.250.23.185,ISP13,NIU,payee100,URY,50,G
20160803 07:19,1264,MOBILE-APP,N,user401,190.139.176.231,ISP2,CHN,payee66,UKR,10,G
20160803 07:21,1265,MOBILE-BROWSER,N,user431,98.174.110.156,ISP21,MNP,payee2,UGA,80000,G
20160803 07:21,1266,MOBILE-APP,Y,user516,220.170.102.228,ISP27,CHN,payee97,TZA,700,G
20160803 07:23,1267,WEB,N,user310,126.142.117.181,ISP25,OMN,payee48,TWN,60,G
20160803 07:28,1268,MOBILE-APP,N,user422,206.50.15.250,ISP21,PAK,payee5,TUV,10,G
20160803 07:28,1269,MOBILE-BROWSER,Y,user342,160.147.9.8,ISP15,USA,payee36,TUR,7000,G
20160803 07:33,1270,WEB,N,user324,248.108.184.136,ISP24,PSE,payee52,TUN,8000,G
20160803 07:34,1271,MOBILE-APP,N,user793,0.92.144.107,ISP23,USA,payee26,TTO,10,G
20160803 07:34,1272,MOBILE-BROWSER,N,user741,9.216.39.237,ISP19,PNG,payee88,CHN,4000,G
20160803 07:36,1273,WEB,N,user752,77.222.180.187,ISP19,PRY,payee95,CHN,20000,G
20160803 07:36,1274,WEB,N,user453,175.236.144.254,ISP1,PER,payee51,CHN,5000,G
20160803 07:40,1275,MOBILE-BROWSER,N,user866,85.30.205.201,ISP25,PHL,payee64,TKL,4,G
20160803 07:43,1276,MOBILE-APP,N,user737,224.81.206.58,ISP25,CHN,payee63,TJK,40000,G
20160803 07:57,1277,MOBILE-APP,N,user334,113.16.15.149,ISP29,CHN,payee2,THA,800,G
20160803 08:00,1278,MOBILE-BROWSER,N,user362,241.102.116.114,ISP21,CHN,payee24,TGO,80000,G
20160803 08:02,1279,WEB,N,user783,70.64.36.127,ISP26,USA,payee80,ZAF,100000,G
20160803 08:04,1280,WEB,N,user701,253.27.168.42,ISP13,GBR,payee55,YEM,40,G
20160803 08:11,1281,WEB,N,user363,188.142.190.251,ISP2,NLD,payee98,XKX,10,G
20160803 08:12,1282,WEB,N,user749,83.178.72.85,ISP9,NLD,payee47,WSM,400,G
20160803 08:13,1283,WEB,N,user417,122.155.220.222,ISP25,ARG,payee17,WLF,5,G
20160803 08:14,1284,MOBILE-APP,Y,user196,189.77.179.172,ISP7,OMN,payee37,TWN,100,F
20160803 08:16,1285,MOBILE-APP,N,user384,241.8.157.186,ISP27,ISL,payee73,VUT,70000,G
20160803 08:27,1286,WEB,N,user721,43.82.127.201,ISP2,ITA,payee18,CHN,6000,G
20160803 08:27,1287,MOBILE-BROWSER,N,user477,47.122.41.72,ISP16,DEU,payee3,RUS,9,G
20160803 08:28,1288,MOBILE-BROWSER,N,user554,216.145.229.76,ISP24,MAC,payee1,NGA,3,G
20160803 08:33,1289,MOBILE-BROWSER,N,user848,108.0.96.142,ISP9,NCL,payee43,VEN,600,G
20160803 08:33,1290,MOBILE-APP,N,user485,212.195.197.120,ISP7,NZL,payee67,VCT,7,G
20160803 08:35,1291,MOBILE-APP,N,user444,84.12.109.240,ISP15,NIC,payee19,VAT,500,G
20160803 08:35,1292,WEB,Y,user98,119.250.176.199,ISP15,PAK,payee89,TUV,3,F
20160803 08:39,1293,MOBILE-BROWSER,N,user826,226.215.102.251,ISP2,NER,payee26,UZB,7,G
20160803 08:41,1294,MOBILE-APP,N,user656,26.115.33.151,ISP30,NGA,payee13,USA,10,G
20160803 08:45,1295,MOBILE-APP,Y,user410,96.110.42.122,ISP4,NIU,payee2,RUS,300,G
20160803 08:48,1296,WEB,N,user797,64.99.230.128,ISP28,PRK,payee5,UKR,700,G
20160803 08:51,1297,MOBILE-BROWSER,N,user365,232.159.152.191,ISP28,MNP,payee74,UGA,50000,G
20160803 08:53,1298,MOBILE-BROWSER,N,user505,247.114.107.176,ISP19,NOR,payee92,TZA,100000,G
20160803 08:53,1299,MOBILE-BROWSER,N,user238,72.152.239.175,ISP3,CHN,payee54,CHN,1,F
20160803 09:02,1300,WEB,N,user704,53.235.221.119,ISP14,OMN,payee44,TWN,600,G
20160803 09:09,1301,WEB,Y,user527,253.167.86.252,ISP29,PAK,payee58,TUV,100,G
20160803 09:09,1302,MOBILE-BROWSER,Y,user179,91.181.53.77,ISP20,CHN,payee1,CHN,20000,F
20160803 09:14,1303,MOBILE-APP,N,user693,103.156.149.228,ISP5,PLW,payee60,TUR,500,G
20160803 09:16,1304,MOBILE-BROWSER,Y,user413,183.5.197.20,ISP18,PSE,payee56,TUN,3000,G
20160803 09:18,1305,MOBILE-APP,Y,user345,48.104.181.235,ISP12,PAN,payee17,CHN,3,G
20160803 09:19,1306,WEB,Y,user623,172.6.158.117,ISP22,PNG,payee90,TON,50,G
20160803 09:22,1307,MOBILE-APP,Y,user690,110.176.255.159,ISP30,PRY,payee96,TLS,1000,G
20160803 09:27,1308,WEB,Y,user728,135.136.248.16,ISP26,CHN,payee7,TKM,60000,G
20160803 09:28,1309,WEB,Y,user602,161.215.60.119,ISP5,CHN,payee15,TKL,10000,G
20160803 09:30,1310,MOBILE-APP,Y,user835,232.159.152.191,ISP13,PCN,payee83,RUS,80,G
20160803 09:33,1311,WEB,Y,user869,176.10.80.247,ISP7,CHN,payee78,THA,60,G
20160803 09:36,1312,MOBILE-BROWSER,Y,user313,5.124.36.184,ISP13,CHN,payee2,TGO,9,G
20160803 09:49,1313,WEB,Y,user312,61.154.32.143,ISP23,USA,payee41,WSM,10,G
20160803 09:52,1314,WEB,Y,user708,243.210.107.139,ISP12,GBR,payee84,CHN,900,G
20160803 09:53,1315,MOBILE-APP,Y,user722,77.182.64.254,ISP12,CHN,payee54,VUT,20,G
20160803 09:55,1316,WEB,Y,user698,124.172.89.19,ISP20,NLD,payee35,CHN,200,G
20160803 09:55,1317,MOBILE-BROWSER,Y,user633,189.77.90.244,ISP30,ARG,payee22,RUS,50000,G
20160803 09:57,1318,MOBILE-APP,Y,user888,85.164.134.113,ISP30,ISL,payee72,NGA,1,G
20160803 09:58,1319,MOBILE-BROWSER,Y,user508,164.115.1.243,ISP18,CHN,payee26,VEN,10,G
20160803 10:00,1320,MOBILE-APP,Y,user344,99.42.10.123,ISP22,DEU,payee9,VCT,70000,G
20160803 10:01,1321,WEB,Y,user577,111.81.140.101,ISP6,MAC,payee53,VAT,5000,G
20160803 10:02,1322,WEB,Y,user393,31.122.29.158,ISP13,NCL,payee94,CHN,90000,G
20160803 10:05,1323,WEB,Y,user732,136.87.122.117,ISP30,USA,payee82,ZAF,100,G
20160803 10:06,1324,MOBILE-APP,Y,user481,72.87.29.246,ISP8,GBR,payee22,YEM,20000,G
20160803 10:06,1325,MOBILE-APP,Y,user593,93.97.180.67,ISP21,CHN,payee55,XKX,20000,G
20160803 10:08,1326,MOBILE-BROWSER,Y,user548,74.138.63.156,ISP13,NLD,payee79,WSM,3000,G
20160803 10:11,1327,WEB,Y,user643,61.20.197.221,ISP8,USA,payee32,WLF,30000,G
20160803 10:15,1328,WEB,Y,user818,147.112.166.214,ISP14,USA,payee2,VUT,800,G
20160803 10:16,1329,WEB,Y,user529,251.201.68.242,ISP6,ITA,payee85,CHN,5000,G
20160803 10:16,1330,MOBILE-APP,Y,user430,170.165.38.16,ISP12,DEU,payee30,RUS,600,G
20160803 10:18,1331,MOBILE-APP,Y,user551,176.198.73.64,ISP26,MAC,payee24,NGA,6000,G
20160803 10:18,1332,WEB,Y,user815,120.120.207.116,ISP5,USA,payee49,USA,4,G
20160803 10:22,1333,WEB,Y,user898,80.50.144.225,ISP18,NZL,payee99,VCT,3,G
20160803 10:22,1334,MOBILE-APP,Y,user356,243.29.161.203,ISP22,NIC,payee35,VAT,10,G
20160803 10:25,1335,MOBILE-BROWSER,Y,user419,115.115.136.60,ISP30,NER,payee72,UZB,10,G
20160803 10:25,1336,MOBILE-APP,Y,user829,235.16.2.115,ISP1,NGA,payee91,USA,8,G
20160803 10:27,1337,MOBILE-APP,Y,user519,53.229.128.88,ISP29,NIU,payee37,URY,10,G
20160803 10:28,1338,WEB,Y,user60,136.234.161.120,ISP14,PAN,payee35,TTO,600,F
20160803 10:29,1339,WEB,Y,user584,147.174.245.117,ISP15,PRK,payee28,RUS,40000,G
20160803 10:31,1340,MOBILE-APP,Y,user483,177.61.225.84,ISP5,MNP,payee94,RUS,50000,G
20160803 10:33,1341,MOBILE-APP,Y,user580,67.172.119.207,ISP8,NOR,payee5,TZA,50000,G
20160803 10:33,1342,WEB,Y,user881,68.147.28.188,ISP15,OMN,payee38,TWN,400,G
20160803 10:33,1343,WEB,Y,user3,227.61.212.168,ISP11,PNG,payee2,TON,600,F
20160803 10:42,1344,MOBILE-APP,Y,user838,8.84.4.40,ISP27,USA,payee6,TUV,2,G
